Tree Name,Date,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,Tree ID in City Inventory (if applicable),Tree Not in City Inventory,ID Notes,Multi-stemmed,DBH (in),Esimated DBH,Height Measured (DBH),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Land Use Type,Site type,Ground Cover,Street,Sidewalk,Powerline,Mulch,Pruned,Mowing,Protection at tree base,Stake,Tree diaper,Other Cues to Care,Root Pan above soil,Root Decay,Fungal Conch,Damage to road/sidewalk,Broken Branches,TrunkDamage,Other Notable Damage,Other notes,In HTHC,To Update,Removed
S-T18-QUPH-016,8/4/2022,T18,16,Quercus,phellos,QUPH,FALSE,,2934702,FALSE,,FALSE,32.2,,,,,,,,32.2,SFR-D,SY,Penetrable soils - mixed,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,bush growing nearby,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"decayed branches, anthill at base, vines at base",,FALSE,FALSE,FALSE
S-S22-QUVI-016,8/3/2022,S22,16,Quercus,virginiana,QUVI,FALSE,,2589248,FALSE,,FALSE,34.5,,,,,,,,34.5,SFR-D,FY,Penetrable soils - bare,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,large gash in a branch suggests decay; vine climbing on the tree trunk; small hole in the trunk suggests damage,brick on one of a root,FALSE,FALSE,FALSE
S-U21-LISI-017,8/3/2022,U21,17,Ligustrum,sinense,LISI,FALSE,,,TRUE,,FALSE,0.7,,3'2'',,,,,,0.7,SFR-D,NAT,Penetrable soils - shrub,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-CECA-017,7/30/2022,P21,17,Cercis,canadensis,CECA,FALSE,,2966258,FALSE,,FALSE,1,,,,,,,,1,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"trunk dmage revealing heartwood (looks like bad prune), physical damage on trunk",,FALSE,FALSE,FALSE
S-R21-ULAM-017,7/29/2022,R21,17,Ulmus,americana,ULAM,FALSE,,2974933,FALSE,,FALSE,1.25,,,,,,,,1.25,SFR-D,SY,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O18-CECA-017,5/21/2022,O18,17,Cercis,canadensis,CECA,FALSE,,2942005,FALSE,green leaved variety,FALSE,1.8,,2'9'',,,,,,1.8,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,little gash on a branch showing hardwood,,,FALSE,FALSE
S-Q21-ACRU-017,7/20/2022,Q21,17,Acer,rubrum,ACRU,FALSE,,2305524,FALSE,,FALSE,5.1,,,,,,,,5.1,O,MP,Penetrable soils - grass,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"huge trunk gash, trunk decay,large branch dieback",,FALSE,FALSE,FALSE
S-M19-NYSY-017,8/4/2022,M19,17,Nyssa,sylvatica,NYSY,FALSE,,2910178,FALSE,,FALSE,16.1,,,,,,,,16.1,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"trunk decay,  bark falling off one part of base, trunk sprout",,FALSE,FALSE,FALSE
S-T18-LITU-017,8/4/2022,T18,17,Liriodendron,tulipfera,LITU,FALSE,,2934700,FALSE,,FALSE,17.2,,,,,,,,17.2,SFR-D,FY,Penetrable soils - mixed,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"soil erosion at base, vines growing up tree ",,FALSE,FALSE,FALSE
S-S22-ACRU-017,8/3/2022,S22,17,Acer,rubrum,ACRU,FALSE,,2589275,FALSE,,FALSE,22.1,,3'4'',,,,,,22.1,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,mild root girdling; the leaves are consistently light-colored,,FALSE,FALSE,FALSE
S-U16-LAUN-017,7/23/2022,U16,17,Lagerstroemia,unknown,LAUN,FALSE,,2947107,FALSE,,TRUE,6.5,,,6.4,6,6.1,5.5,6,36.5,SFR-D,M,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,gardenscape rocks in rooting area,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,strange regrowth pattern along the trunk and branches (typical of crape myrtles); resprout from pruning scars; one branch ingrowing into another ,,FALSE,FALSE,FALSE
S-P21-CECA-018,7/30/2022,P21,18,Cercis,canadensis,CECA,FALSE,,2966257,FALSE,,FALSE,1.1,,,,,,,,1.1,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,one slightly elongated pruning scar ,,FALSE,FALSE,FALSE
S-O18-CECA-018,5/21/2022,O18,18,Cercis,canadensis,CECA,FALSE,,2942002,FALSE,green leaved variety,FALSE,1.35,,3'2'',,,,,,1.35,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,gash on the trunk showing hardwood,basal sprouting with six little branches,FALSE,FALSE,FALSE
S-Q21-ACRU-018,7/20/2022,Q21,18,Acer,rubrum,ACRU,FALSE,,2304056,FALSE,,FALSE,6.1,,,,,,,,6.1,O,MP,Penetrable soils - grass,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"resprout, trunk gash, trunk decay, large branch dieback",,FALSE,FALSE,FALSE
S-U16-ULAL-018,7/23/2022,U16,18,Ulmus,alata,ULAL,FALSE,,2947106,FALSE,,FALSE,7,,,,,,,,7,SFR-D,M,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,gardenscape rocks in rooting area,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,small holes in the trunk; spot leaf disease; damage on a low secundary branch,,FALSE,FALSE,FALSE
S-T18-ACRU-018,8/4/2022,T18,18,Acer,rubrum,ACRU,FALSE,,2934697,FALSE,,FALSE,14.9,,,,,,,,14.9,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,rocks and mailbox near tree,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,girdling roots,,FALSE,FALSE,FALSE
S-U21-PYCA-018,8/3/2022,U21,18,Pyrus,calleryana,PYCA,FALSE,,3299238,FALSE,,FALSE,19.5,,,,,,,,19.5,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,mild root girdling; hole at the bottom of the leaves; basal sprout; spot leaf disease ,,FALSE,FALSE,FALSE
S-O21-QUPH-018,7/27/2022,O21,18,Quercus,phellos,QUPH,FALSE,,,FALSE,,FALSE,22.7,,,,,,,,22.7,SFR-D,FY,Mixed - Penetrable & Impervious,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"trunk bleeding, potentially fungus. epicormic branching",,FALSE,FALSE,FALSE
S-M19-LIST-018,8/4/2022,M19,18,Liquidambar,styraciflua,LIST,FALSE,,2910174,FALSE,,TRUE,15,,,14.1,,,,,29.1,SFR-D,FY,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,in area with some clear landscaping,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"trunk decay with oozing, heartwood exposed from pruning scar, branch decay",,FALSE,FALSE,FALSE
S-R21-ACSA-019,7/29/2022,R21,19,Acer,saccharum,ACSA,FALSE,,2997182,FALSE,,FALSE,0.75,,,,,,,,0.75,NAT,NAT,Penetrable soils - shrub,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,tag with info,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,top has been pruned ,northeast side of bern,FALSE,FALSE,FALSE
S-O18-CECA-019,5/21/2022,O18,19,Cercis,canadensis,CECA,FALSE,,2942001,FALSE,green leaved variety,FALSE,1.55,,2'11'',,,,,,1.55,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-PRYE-019,7/27/2022,O21,19,Prunus,yedoensis,PRYE,FALSE,,2944692,FALSE,,FALSE,1.6,,,,,,,,1.6,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slight trunk damage,,FALSE,FALSE,FALSE
S-P21-ULUN-019,7/30/2022,P21,19,Ulmus,unknown,ULUN,FALSE,,,FALSE,,FALSE,1.6,,,,,,,,1.6,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-019,7/20/2022,Q21,19,Acer,rubrum,ACRU,FALSE,,2304053,FALSE,,FALSE,4.7,,,,,,,,4.7,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"browning leaves, trunk gash, trunk decay, large branch dieback",,FALSE,FALSE,FALSE
S-M19-NYSY-019,8/4/2022,M19,19,Nyssa,sylvatica,NYSY,FALSE,,2910173,FALSE,,FALSE,14.4,,,,,,,,14.4,SFR-D,FY,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,in area with some clear landscaping,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,FALSE,FALSE,FALSE
S-U21-PYCA-019,8/3/2022,U21,19,Pyrus,calleryana,PYCA,FALSE,,3299237,FALSE,,FALSE,17.9,,,,,,,,17.9,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,resprout from pruning scars ,,FALSE,FALSE,FALSE
S-U16-LAUN-019,7/23/2022,U16,19,Lagerstroemia,unknown,LAUN,FALSE,,2947105,FALSE,,TRUE,6.9,,,5.3,5.2,4.7,4.15,6,32.25,SFR-D,M,Penetrable soils - mixed,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,gardenscape rocks in rooting area; traffic signal within the bark; branch ingrowth,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,large gash in the trunk suggests trunk decay; gall-like regrowth on the branches ,"soil type is a mix between bare, shrub, and grass",FALSE,FALSE,FALSE
S-R21-ULAM-020,7/29/2022,R21,20,Ulmus,americana,ULAM,FALSE,,2974932,FALSE,,FALSE,0.83,,,,,,,,0.83,NAT,NAT,Penetrable soils - shrub,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-PRYE-020,7/27/2022,O21,20,Prunus,yedoensis,PRYE,FALSE,,2944693,FALSE,,FALSE,1.4,,,,,,,,1.4,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"small bleeding sound, possibly from pruning. damage to trunk. weeds at base, weed mat at base",,FALSE,FALSE,FALSE
S-P21-ULUN-020,7/30/2022,P21,20,Ulmus,unknown,ULUN,FALSE,,,FALSE,same as 19,FALSE,1.4,,,,,,,,1.4,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-020,7/20/2022,Q21,20,Acer,rubrum,ACRU,FALSE,,2304051,FALSE,,FALSE,5.7,,,,,,,,5.7,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"leaf browning, trunk damage, trunk decay, resprout, large branch dieback",,FALSE,FALSE,FALSE
S-O18-PRUN-020,5/25/2022,O18,20,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,North side of street ,FALSE,11.8,,1.4,,,,,,11.8,INST,PB,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,evidence of large branch breakage; considerable dieback; Seeng trunk sprout,,FALSE,FALSE,FALSE
S-P21-ULUN-021,7/30/2022,P21,21,Ulmus,unknown,ULUN,FALSE,,,FALSE,same as 19,FALSE,1.45,,,,,,,,1.45,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,prune that peeled down bark on trunk,,FALSE,FALSE,FALSE
S-Q21-ACRU-021,7/20/2022,Q21,21,Acer,rubrum,ACRU,FALSE,,2304048,FALSE,,FALSE,5.6,,,,,,,,5.6,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk damage, trunk decay, leaf browning ",,FALSE,FALSE,FALSE
S-R21-CECA-021,7/29/2022,R21,21,Cercis,canadensis,CECA,FALSE,,,TRUE,,TRUE,9.1,,"3'9""",,,,,,9.1,SFR-D,SY,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O18-PRUN-021,5/25/2022,O18,21,Prunus,unknown,PRUN,FALSE,,"N/A
",TRUE,Same as tree 20,FALSE,9.5,,1.3,,,,,,9.5,INST,PB,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seeng trunk sprout, evidence of formerly broken branches in crown","Trash in crown, outer street side branches hit by bus when it passes by to turn right.",FALSE,FALSE,FALSE
S-O21-ACRU-021,7/27/2022,O21,21,Acer,rubrum,ACRU,FALSE,,2248836,FALSE,,FALSE,18.3,,,,,,,,18.3,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"epicormic branching, very large hardwood exposure with exit holes. trunk decay, broken branches",,FALSE,FALSE,FALSE
S-O21-QULY-022,7/27/2022,O21,22,Quercus,lyrata,QULY,FALSE,,,FALSE,already sampled,FALSE,,,,,,,,,0,,,Penetrable soils - grass,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-ULUN-022,7/30/2022,P21,22,Ulmus,unknown,ULUN,FALSE,,,FALSE,"same as 19, tag lists ""Valley Forge Ulmus Americana""",FALSE,1.1,,,,,,,,1.1,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"interaction with resident, mentioned pit pulling the weeds, former tree diaper",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,decay on a formerly broken branch,,FALSE,FALSE,FALSE
S-Q21-ACRU-022,7/20/2022,Q21,22,Acer,rubrum,ACRU,FALSE,,2305523,FALSE,,FALSE,5.3,,,,,,,,5.3,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk decay, trunk damage, large branch dieback, resprout ",,FALSE,FALSE,FALSE
S-O18-PRUN-022,5/25/2022,O18,22,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.2,,1.1,,,,,,10.2,INST,PB,Penetrable soils - bare,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Trunk sprout, sap oozing (bleeding wound), evidence of broken branches",,FALSE,FALSE,FALSE
S-R21-JUVI-022,7/29/2022,R21,22,Juniperus,virginiana,JUVI,FALSE,,2973100,FALSE,,FALSE,15.2,,,,,,,,15.2,SFR-D,SY,Mixed - Penetrable & Impervious,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"pruned heavily on lower branches, ",overlapping with roof of house,FALSE,FALSE,FALSE
S-P21-GIBI-023,7/30/2022,P21,23,Gingko,biloba,GIBI,FALSE,,2939114,FALSE,,FALSE,0.65,,"2'5""",,,,,,0.65,INST,SP,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,has two layers of tree protection at base,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,tiny,FALSE,FALSE,FALSE
S-R21-BENI-023,7/29/2022,R21,23,Betula,nigra,BENI,FALSE,,2974485,FALSE,,FALSE,1.2,,,,,,,,1.2,SFR-D,FY,Penetrable soils - mixed,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,south side of moline,FALSE,FALSE,FALSE
S-O21-PRPE-023,7/27/2022,O21,23,Prunus,persica,PRPE,FALSE,,2970001,FALSE,,FALSE,1.4,,2'11'',,,,,,1.4,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"gardenscape area, cement fence at base",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-023,7/20/2022,Q21,23,Acer,rubrum,ACRU,FALSE,,2304046,FALSE,,FALSE,5,,,,,,,,5,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk damage, trunk decay, large branch dieback ",,FALSE,FALSE,FALSE
S-O18-PRUN-023,5/25/2022,O18,23,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.1,,1.5,,,,,,10.1,INST,PB,Penetrable soils - bare,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Epicormic branches,Some weeds  growing at base,FALSE,FALSE,FALSE
S-P21-GIBI-024,7/30/2022,P21,24,Gingko,biloba,GIBI,FALSE,,2939115,FALSE,,FALSE,1.3,,,,,,,,1.3,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-PRPE-024,7/27/2022,O21,24,Prunus,persica,PRPE,FALSE,,2852224,FALSE,,FALSE,1.45,,3'3'',,,,,,1.45,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-024,7/20/2022,Q21,24,Acer,rubrum,ACRU,FALSE,,2305521,FALSE,,FALSE,4.6,,,,,,,,4.6,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk damage, trunk decay, large branch dieback, leaf yellowing",,FALSE,FALSE,FALSE
S-O18-PRUN-024,5/25/2022,O18,24,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.1,,1'5'',,,,,,10.1,INST,PB,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Some trunk sprout,,FALSE,FALSE,FALSE
S-P21-GIBI-025,7/30/2022,P21,25,Gingko,biloba,GIBI,FALSE,,2939116,FALSE,,FALSE,0.75,,"2'5""",,,,,,0.75,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,looks like top broke off,small,FALSE,FALSE,FALSE
S-Q21-ACRU-025,7/20/2022,Q21,25,Acer,rubrum,ACRU,FALSE,,2305519,FALSE,,FALSE,4.7,,,,,,,,4.7,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk damage, trunk decay, large branch dieback, leaf yellowing ",,FALSE,FALSE,FALSE
S-O21-AMUN-025,7/27/2022,O21,25,Amelanchier,unknown,AMUN,FALSE,,2986641,FALSE,,TRUE,2,,,1.75,0.9,1.4,1,1,8.05,SFR-D,SP,Penetrable soils - shrub,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pruning scar,,FALSE,FALSE,FALSE
S-O18-PRUN-025,5/25/2022,O18,25,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.5,,"1'6""",,,,,,10.5,INST,PB,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,purple hued fungal growth on exposed roots,,FALSE,FALSE,FALSE
S-R21-AIAL-025,7/29/2022,R21,25,Ailanthus,altissima,AIAL,FALSE,,,TRUE,,TRUE,10.2,,,8.9,10.8,10.5,approx 10,approx 10,60.4,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2 groups of 3 stems,FALSE,FALSE,FALSE
S-O21-PRUN-026,7/27/2022,O21,26,Prunus,unknown,PRUN,FALSE,,2983917,FALSE,,FALSE,1,,,,,,,,1,SFR-D,SP,Penetrable soils - shrub,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,large bark pieces at base acting as mulch. In garden area with cement fence at base of tree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-GIBI-026,7/30/2022,P21,26,Gingko,biloba,GIBI,FALSE,,2939117,FALSE,,FALSE,1.5,,,,,,,,1.5,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"top broke off, major drunk physical damage revealing inner wood and !any broken branches",,FALSE,FALSE,FALSE
S-Q21-ACRU-026,7/20/2022,Q21,26,Acer,rubrum,ACRU,FALSE,,2305260,FALSE,,FALSE,4.5,,,,,,,,4.5,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"trunk damage, trunk decay, leaf yellowing ",stopped right before second part of parking lot,FALSE,FALSE,FALSE
S-O18-PRUN-026,5/25/2022,O18,26,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.6,,"1'4""",,,,,,10.6,INST,PB,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"trunk sprout, epicomic branches ",,FALSE,FALSE,FALSE
S-R21-ULAM-027,7/29/2022,R21,27,Ulmus,americana,ULAM,FALSE,,2973109,FALSE,,FALSE,,,,,,,,,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,did not gather data because removed,FALSE,FALSE,TRUE
S-P21-GIBI-027,7/30/2022,P21,27,Gingko,biloba,GIBI,FALSE,,2939118,FALSE,,FALSE,1.05,,,,,,,,1.05,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,tree diaper,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-PRSE-027,7/27/2022,O21,27,Prunus,serrata,PRSE,FALSE,,2304274,FALSE,,FALSE,1.75,,,,,,,,1.75,SFR-D,SP,Penetrable soils - shrub,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Couple bleeding wounds on trunk, dead branches",,FALSE,FALSE,FALSE
S-Q21-ACRU-027,7/20/2022,Q21,27,Acer,rubrum,ACRU,FALSE,,2305259,FALSE,,FALSE,4.5,,,,,,,,4.5,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk damage, large branch dieback ",,FALSE,FALSE,FALSE
S-O18-PRUN-027,5/25/2022,O18,27,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.7,,"1'5""",,,,,,10.7,INST,PB,Penetrable soils - bare,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"large branch dieback, breakage, epicomic Branches",,FALSE,FALSE,FALSE
