Date,Tree Name,Tree Number,QA/QC,Genus,Species,Species ID Code,Campus ID,ID Notes,Multi-stemmed,DBH (in),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Esimated DBH,Height Measured (DBH),Land Use Type,Site type,Percent Imperv in Root Zone,Street,Sidewalk,Powerline,Mulch,Mulch Volcano,Tree guard,Stake,Gator bag,Pruned,Prune - Cut to branch collar,Prune - hatrack,Prune - flush cut,Prune - tear bark,Prune - bleeding wound,Gardenscape,Mowing,Grass Description,Other Cues to Care,Roots visible above soil,Fungal Conch,Road/Sidewalk Lift,Road/Sidewalk crack,Broken or Dead Branches in crown,Trunk damage,Leaf curling or Wrinkling,Other Notable Damage,Other notes,Discoloration,Defoliation,Dieback,Crown Vigor,Crown Light Exposure,Dead,"Removed, Missing, or Inaccessible",Go Back/ Double-Check
6/15/2023,ULPA-110,110,FALSE,Ulmus,parvifolia,ULPA,MUL20140015,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ACRU-111,111,FALSE,Acer,rubrum,ACRU,WAC220120077,,FALSE,8.6,,,,,,8.6,,,INST,OM,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Dry/brown,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,girdling roots,,2,1,1,1,1,FALSE,FALSE,FALSE
6/15/2023,ULPA-112,112,FALSE,Ulmus,parvifolia,ULPA,RUL20120166,,FALSE,14.4,,,,,,14.4,,,INST,OM,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Lush,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1,1,1,1,4,FALSE,FALSE,FALSE
6/15/2023,ULPA-113,113,FALSE,Ulmus,parvifolia,ULPA,RUL20120209,,FALSE,10.9,,,,,,10.9,,,INST,OM,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1,1,1,1,4,FALSE,FALSE,FALSE
6/15/2023,ULPA-114,114,FALSE,Ulmus,parvifolia,ULPA,RUL20120207,,FALSE,10.5,,,,,,10.5,,,INST,OM,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Moderate,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,2,4,FALSE,FALSE,FALSE
6/15/2023,ULPA-115,115,FALSE,Ulmus,parvifolia,ULPA,RUL20120299,,FALSE,10.2,,,,,,10.2,,,INST,OM,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Dry/brown,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,epicormic branching,1,1,2,1,3,FALSE,FALSE,FALSE
6/15/2023,ULPA-116,116,FALSE,Ulmus,parvifolia,ULPA,RUL20120298,,FALSE,10.1,,,,,,10.1,,,INST,OM,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Dry/brown,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,extensive trunk pruning,,2,1,7,3,2,FALSE,FALSE,FALSE
6/15/2023,ULPA-117,117,FALSE,Ulmus,parvifolia,ULPA,RUL20120296,,FALSE,10.8,,,,,,10.8,,,INST,OM,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,next to sewer access,2,1,2,2,3,FALSE,FALSE,FALSE
6/15/2023,ULPA-118,118,FALSE,Ulmus,parvifolia,ULPA,RUL20120271,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,QUPH-119,119,FALSE,Quercus,phellos,QUPH,RQU20120329,,FALSE,13.4,,,,,,13.4,,,INST,OM,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,5,FALSE,FALSE,FALSE
6/15/2023,ULAM-120,120,FALSE,Ulmus,americana,ULAM,RUL20120121,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-121,121,FALSE,Ulmus,americana,ULAM,RUL20120128,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-122,122,FALSE,Ulmus,americana,ULAM,RUL20120127,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-123,123,FALSE,Ulmus,americana,ULAM,RUL20120135,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-124,124,FALSE,Ulmus,americana,ULAM,RUL20120134,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-125,125,FALSE,Ulmus,americana,ULAM,RUL20120133,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-126,126,FALSE,Ulmus,americana,ULAM,RUL20120130,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-127,127,FALSE,Ulmus,americana,ULAM,RUL20120120,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/15/2023,ULAM-128,128,FALSE,Ulmus,americana,ULAM,RUL20120119,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-129,129,FALSE,Quercus,phellos,QUPH,EQU20120366,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-130,130,FALSE,Quercus,phellos,QUPH,EQU20120367,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-131,131,FALSE,Quercus,phellos,QUPH,EQU20120360,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-132,132,FALSE,Quercus,phellos,QUPH,EQU20120361,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-133,133,FALSE,Quercus,phellos,QUPH,EQU20120372,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-134,134,FALSE,Quercus,phellos,QUPH,EQU20120363,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,ULAM-135,135,FALSE,Ulmus,americana,ULAM,EUL20140337,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,ULAM-136,136,FALSE,Ulmus,americana,ULAM,EUL20140336,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,ULAM-137,137,FALSE,Ulmus,americana,ULAM,EUL20140029,,FALSE,5.3,,,,,,5.3,,"4'1""",INST,OM,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,sticky sap on leaves,2,2,2,2,4,FALSE,FALSE,FALSE
6/16/2023,ULAM-138,138,FALSE,Ulmus,americana,ULAM,EUL20140010,,FALSE,8.1,,,,,,8.1,,,INST,OM,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,recent,Dry/brown,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1,2,1,1,4,FALSE,FALSE,FALSE
6/16/2023,ULAM-139,139,FALSE,Ulmus,americana,ULAM,EUL20140008,,FALSE,14.8,,,,,,14.8,,,INST,OM,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Minimal,N/A,None,"irrigation hose present, sprinkler approx 5 ft away",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,torn bark could be either result of pruning or from breaking branch,1,2,1,2,4,FALSE,FALSE,FALSE
6/16/2023,QUPH-140,140,FALSE,Quercus,phellos,QUPH,EQU20180006,,FALSE,10,,,,,,10,,,INST,OM,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Turf,heavy pruning,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,grass is wet,2,2,1,2,4,FALSE,FALSE,FALSE
6/16/2023,QUPH-141,141,FALSE,Quercus,phellos,QUPH,EQU20180009,,FALSE,9.8,,,,,,9.8,,,INST,OM,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Turf,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,new growth displaying signs of corrosis,,1,1,1,1,5,FALSE,FALSE,FALSE
6/16/2023,QUPH-142,142,FALSE,Quercus,phellos,QUPH,EQU20120252,,FALSE,22.8,,,,,,22.8,,,INST,OM,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Turf,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,bleeding wound ,,2,1,1,1,5,FALSE,FALSE,FALSE
6/16/2023,LAIN-143,143,FALSE,Lagerstroemia,indica,LAIN,ELA20140145,,TRUE,8.9,7.4,8.1,5.6,8.4,,38.4,,,INST,OM,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,epicormic growth,,2,1,1,1,4,FALSE,FALSE,FALSE
6/16/2023,QUPH-144,144,FALSE,Quercus,phellos,QUPH,EQU20150392,,FALSE,2.5,,,,,,2.5,,,INST,SC,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,nearly dead,,5,1,19,4,4,FALSE,FALSE,FALSE
6/16/2023,QUPH-145,145,FALSE,Quercus,phellos,QUPH,EQU20120178,,FALSE,23.2,,,,,,23.2,,,INST,SC,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,cut root,,1,1,1,1,5,FALSE,FALSE,FALSE
6/16/2023,QUPH-146,146,FALSE,Quercus,phellos,QUPH,EQU20120006,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,0,FALSE,TRUE,FALSE
6/16/2023,QUPH-147,147,FALSE,Quercus,phellos,QUPH,EQU20120156,,FALSE,25.3,,,,,,25.3,,,INST,OM,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,tube inserted into trunk,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,2,1,2,1,5,FALSE,FALSE,FALSE
6/16/2023,QUPH-148,148,FALSE,Quercus,phellos,QUPH,EQU20120181,,FALSE,24.2,,,,,,24.2,,,INST,OM,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,2,1,1,1,3,FALSE,FALSE,FALSE
6/16/2023,QUPH-149,149,FALSE,Quercus,phellos,QUPH,EQUXXXX0170,,FALSE,38.5,,,,,,38.5,,,INST,OM,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,,1,1,7,3,5,FALSE,FALSE,FALSE
6/16/2023,QUPH-150,150,FALSE,Quercus,phellos,QUPH,EQUXXXX0171,,FALSE,36.5,,,,,,36.5,,,INST,OM,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,exit holes and bark missing ,,1,1,3,1,5,FALSE,FALSE,FALSE
6/16/2023,QUPH-151,151,FALSE,Quercus,phellos,QUPH,EQUXXXX0106,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,ULAM-152,152,FALSE,Ulmus,americana,ULAM,EUL20120054,,FALSE,13.5,,,,,,13.5,,,INST,OM,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,Dry/brown,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,odd chlorosis midvein not dark,,4,2,1,4,4,FALSE,FALSE,FALSE
6/16/2023,ULAM-153,153,FALSE,Ulmus,americana,ULAM,EUL20150351,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/16/2023,QUPH-154,154,FALSE,Quercus,phellos,QUPH,EQUXXXX0184,,FALSE,31.2,,,,,,31.2,,,INST,OM,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,,1,1,7,3,3,FALSE,FALSE,FALSE
6/16/2023,CECA-155,155,FALSE,Cercis,canadensis,CECA,ECE620150314,,FALSE,7.3,,,,,,7.3,,,INST,OM,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,None,recent,Lush,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,1,2,3,4,FALSE,FALSE,FALSE
6/16/2023,ULPA-156,156,FALSE,Ulmus,parvifolia,ULPA,EUL20150103,,FALSE,8.5,,,,,,8.5,,"4'5""",INST,OM,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,None,N/A,None,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,1,1,3,FALSE,FALSE,FALSE
6/16/2023,ULPA-157,157,FALSE,Ulmus,parvifolia,ULPA,EUL20150039,,FALSE,13.2,,,,,,13.2,,,INST,OM,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,1,2,1,4,FALSE,FALSE,FALSE
6/16/2023,ULPA-158,158,FALSE,Ulmus,parvifolia,ULPA,EUL20150007,,FALSE,14.7,,,,,,14.7,,,INST,OM,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,None,N/A,None,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,1,3,2,5,FALSE,FALSE,FALSE
6/16/2023,ULPA-159,159,FALSE,Ulmus,parvifolia,ULPA,EUL20150112,,FALSE,10.5,,,,,,10.5,,,INST,OM,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,None,recent,Patchy but green,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,1,2,2,4,FALSE,FALSE,FALSE
6/19/2023,ULPA-160,160,FALSE,Ulmus,parvifolia,ULPA,RUL20150128,,,8.4,,,,,,8.4,,,INST,OM,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1,1,1,1,3,FALSE,FALSE,FALSE
6/19/2023,ULPA-161,161,FALSE,Ulmus,parvifolia,ULPA,RULXXXX0966,,FALSE,3.1,,,,,,3.1,,,INST,NAT,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,potentially never,Shrubs or herbaceous non-grass species,in retention ponds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,2,3,2,5,FALSE,FALSE,FALSE
6/19/2023,ACRU-162,162,FALSE,Acer,rubrum,ACRU,RAC2XXXX0964,,FALSE,5.3,,,,,,5.3,,,INST,NAT,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,potentially never,Shrubs or herbaceous non-grass species,in retention ponds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,fire ant nest at base,,2,1,1,2,5,FALSE,FALSE,FALSE
6/19/2023,ULPA-,,TRUE,Ulmus,parvifolia,ULPA,RUL20130639,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,1,1,3,FALSE,FALSE,FALSE
6/19/2023,ULPA-,,TRUE,Ulmus,parvifolia,ULPA,RUL20130550,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,has sprinkler and is very wet,2,1,2,1,2,FALSE,FALSE,FALSE
6/19/2023,ACRU-163,163,FALSE,Acer,rubrum,ACRU,replacement for RAC220140399,,FALSE,6.8,,,,,,6.8,,,INST,NAT,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Minimal,N/A,None,in Beber sculpture garden ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,2,2,1,2,1,FALSE,FALSE,FALSE
6/19/2023,ULPA-,,TRUE,Ulmus,parvifolia,ULPA,RUL20120348,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,1,8,4,4,FALSE,FALSE,FALSE
6/19/2023,ULAM- 164,164,FALSE,Ulmus,americana,ULAM,RUL20120231,,FALSE,18.3,,,,,,18.3,,,INST,OM,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,recent,Patchy but green,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,go the leaf gall that pop off,covered in ants,2,2,8,4,4,FALSE,FALSE,FALSE
6/19/2023,ULAM-165,165,FALSE,Ulmus,americana,ULAM,RUL20130005,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
6/19/2023,CECA-,,TRUE,Cercis,canadensis,CECA,ACE620130208,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,2,2,2,3,FALSE,FALSE,FALSE
6/19/2023,QUPH-166,166,FALSE,Quercus,phellos,QUPH,RQU20120344,,FALSE,5.1,,,,,,5.1,,,INST,SC,5,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,N/A,None,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,right by bus stop sign,5,1,6,4,4,FALSE,FALSE,FALSE
6/19/2023,ACRU-,,TRUE,Acer,rubrum,ACRU,ACRU-048,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,1,2,1,5,FALSE,FALSE,FALSE
6/19/2023,QUPH-,,TRUE,Quercus,phellos,QUPH,AQU20120041,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,2,1,1,5,FALSE,FALSE,FALSE
6/19/2023,QUPH-167,167,FALSE,Quercus,phellos,QUPH,AQU20120197,,FALSE,,,,,,,0,,,INST,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,TRUE,FALSE
